Symbol,Name,Sector,Industry,MarketCap,SummaryQuote,ADRTSO,?field0,LastSale,
"EUFN","iShares MSCI Europe Financials Sector Index Fund",null,null,996030000,"https://www.nasdaq.com/symbol/eufn",null,null,18.36,
"FLL","Full House Resorts Inc.","Consumer Services","Hotels/Resorts",72851517.145,"https://www.nasdaq.com/symbol/fll",null,null,2.705,
"GENC","Gencor Industries Inc.","Capital Goods","Construction/Ag Equipment/Trucks",161459751.16,"https://www.nasdaq.com/symbol/genc",null,null,11.14,
"ECPG","Encore Capital Group Inc","Finance","Finance Companies",807640567.74,"https://www.nasdaq.com/symbol/ecpg",null,null,26.19,
"CAAS","China Automotive Systems Inc.","Capital Goods","Auto Parts:O.E.M.",81815904.06,"https://www.nasdaq.com/symbol/caas",null,null,2.53,
"BUSE","First Busey Corporation","Finance","Major Banks",1380409381.08,"https://www.nasdaq.com/symbol/buse",null,null,28.26,
"PZZA","Papa John&#39;s International Inc.","Consumer Services","Restaurants",1696709345.8,"https://www.nasdaq.com/symbol/pzza",null,1993,53.66,
"EACQU","Easterly Acquisition Corp.","Finance","Finance: Consumer Services",0,"https://www.nasdaq.com/symbol/eacqu",null,2015,10.78,
"RYTM","Rhythm Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",910767401.05,"https://www.nasdaq.com/symbol/rytm",null,2017,26.65,
"COWNL","Cowen Inc.","Finance","Investment Bankers/Brokers/Service",0,"https://www.nasdaq.com/symbol/cownl",null,null,25,
"SAL","Salisbury Bancorp Inc.","Finance","Savings Institutions",108609199.6415,"https://www.nasdaq.com/symbol/sal",null,null,38.7215,
"MSVB","Mid-Southern Bancorp Inc.","Finance","Savings Institutions",41313577.5,"https://www.nasdaq.com/symbol/msvb",null,2018,11.57,
"ESQ","Esquire Financial Holdings Inc.","Finance","Commercial Banks",178995180.92,"https://www.nasdaq.com/symbol/esq",null,2017,24.04,
"FANG","Diamondback Energy Inc.","Energy","Oil & Gas Production",10842291538.28,"https://www.nasdaq.com/symbol/fang",null,2012,109.88,
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF",null,null,521381049.42,"https://www.nasdaq.com/symbol/fvc",null,null,24.71,
"CLIR","ClearSign Combustion Corporation","Capital Goods","Industrial Machinery/Components",38349290.88,"https://www.nasdaq.com/symbol/clir",null,2012,1.44,
"CDNS","Cadence Design Systems Inc.","Technology","Computer Software: Prepackaged Software",12521461960,"https://www.nasdaq.com/symbol/cdns",null,null,44.38,
"TLT","iShares 20+ Year Treasury Bond ETF",null,null,7854208000,"https://www.nasdaq.com/symbol/tlt",null,null,114.16,
"AVXL","Anavex Life Sciences Corp.","Health Care","Biotechnology: Commercial Physical & Biological Resarch",108580818.95,"https://www.nasdaq.com/symbol/avxl",null,null,2.39,
"NEWTZ","Newtek Business Services Corp.",null,null,0,"https://www.nasdaq.com/symbol/newtz",null,null,25.4042,
"BOXL","Boxlight Corporation","Miscellaneous","Industrial Machinery/Components",17096995.2,"https://www.nasdaq.com/symbol/boxl",null,2017,1.7,
"ARTW","Art&#39;s-Way Manufacturing Co. Inc.","Capital Goods","Industrial Machinery/Components",9177598.1634,"https://www.nasdaq.com/symbol/artw",null,null,2.1849,
"QRTEB","Qurate Retail Inc.","Consumer Services","Catalog/Specialty Distribution",10139919823.85,"https://www.nasdaq.com/symbol/qrteb",null,null,22.03,
"CFBI","Community First Bancshares Inc.","Finance","Savings Institutions",77267062.5,"https://www.nasdaq.com/symbol/cfbi",null,2017,10.25,
"OTEX","Open Text Corporation","Technology","EDP Services",8927391633.33,"https://www.nasdaq.com/symbol/otex",null,1996,33.27,
"HYGS","Hydrogenics Corporation","Basic Industries","Major Chemicals",97473617.73,"https://www.nasdaq.com/symbol/hygs",null,null,6.31,
"LOOP","Loop Industries Inc.","Basic Industries","Major Chemicals",294447699.26,"https://www.nasdaq.com/symbol/loop",null,null,8.71,
"MU","Micron Technology Inc.","Technology","Semiconductors",40844536053.75,"https://www.nasdaq.com/symbol/mu",null,null,36.01,
"OHRP","Ohr Pharmaceutical Inc.","Health Care","Major Pharmaceuticals",11829716.666,"https://www.nasdaq.com/symbol/ohrp",null,null,0.2095,
"MEIP","MEI Pharma Inc.","Health Care","Major Pharmaceuticals",227569420.8,"https://www.nasdaq.com/symbol/meip",null,null,3.2,
"MOR","MorphoSys AG","Health Care","Major Pharmaceuticals",224116030.08,"https://www.nasdaq.com/symbol/mor","10205648",2018,21.96,
"NVFY","Nova Lifestyle Inc","Consumer Durables","Home Furnishings",37240365.6,"https://www.nasdaq.com/symbol/nvfy",null,null,1.35,
"ARDM","Aradigm Corporation","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",16265307.54,"https://www.nasdaq.com/symbol/ardm",null,1996,1.07,
"CPRT","Copart Inc.","Consumer Durables","Automotive Aftermarket",11344935215,"https://www.nasdaq.com/symbol/cprt",null,1994,48.5,
"ALSK","Alaska Communications Systems Group Inc.","Public Utilities","Telecommunications Equipment",76053231.54,"https://www.nasdaq.com/symbol/alsk",null,1999,1.43,
"FTXR","First Trust Nasdaq Transportation ETF",null,null,2329046.58,"https://www.nasdaq.com/symbol/ftxr",null,null,23.29,
"ORBC","ORBCOMM Inc.","Consumer Services","Telecommunications Equipment",682061631.72,"https://www.nasdaq.com/symbol/orbc",null,2006,8.68,
"GALT","Galectin Therapeutics Inc.","Health Care","Major Pharmaceuticals",161200588.7,"https://www.nasdaq.com/symbol/galt",null,null,3.94,
"FLXS","Flexsteel Industries Inc.","Consumer Durables","Home Furnishings",192523672.53,"https://www.nasdaq.com/symbol/flxs",null,null,24.51,
"GTXI","GTx Inc.","Health Care","Major Pharmaceuticals",36318284.44,"https://www.nasdaq.com/symbol/gtxi",null,2004,1.51,
"MARK","Remark Holdings Inc.","Consumer Services","Telecommunications Equipment",77924629.44,"https://www.nasdaq.com/symbol/mark",null,null,2.24,
"BHTG","BioHiTech Global Inc.","Consumer Services","Other Consumer Services",39294109.8,"https://www.nasdaq.com/symbol/bhtg",null,null,2.7,
"SFM","Sprouts Farmers Market Inc.","Consumer Services","Food Chains",3510138023.64,"https://www.nasdaq.com/symbol/sfm",null,2013,27.62,
"OSBC","Old Second Bancorp Inc.","Finance","Major Banks",425085744.62,"https://www.nasdaq.com/symbol/osbc",null,null,14.29,
"RGLD","Royal Gold Inc.","Basic Industries","Precious Metals",5075769578.36,"https://www.nasdaq.com/symbol/rgld",null,null,77.48,
"ESGRP","Enstar Group Limited","Finance","Property-Casualty Insurers",0,"https://www.nasdaq.com/symbol/esgrp",null,null,25.63,
"PCSB","PCSB Financial Corporation","Finance","Banks",337871046,"https://www.nasdaq.com/symbol/pcsb",null,2017,18.6,
"SCKT","Socket Mobile Inc.","Technology","Computer Manufacturing",10177778.57,"https://www.nasdaq.com/symbol/sckt",null,null,1.73,
"UNAM","Unico American Corporation","Finance","Property-Casualty Insurers",36300789.72,"https://www.nasdaq.com/symbol/unam",null,null,6.84,
"CWCO","Consolidated Water Co. Ltd.","Public Utilities","Water Supply",190191842.63,"https://www.nasdaq.com/symbol/cwco",null,null,12.71,
"LDRI","Invesco LadderRite 0-5 Year Corporate Bond ETF",null,null,12253900,"https://www.nasdaq.com/symbol/ldri",null,null,24.5078,
"OPOF","Old Point Financial Corporation","Finance","Major Banks",139060885.04,"https://www.nasdaq.com/symbol/opof",null,null,26.84,
"MBIN","Merchants Bancorp","Finance","Major Banks",636433718.48,"https://www.nasdaq.com/symbol/mbin",null,2017,22.18,
"LMFA","LM Funding America Inc.","Finance","Finance: Consumer Services",1238129.64,"https://www.nasdaq.com/symbol/lmfa",null,2015,1.98,
"FNJN","Finjan Holdings Inc.","Miscellaneous","Multi-Sector Companies",92085260.8,"https://www.nasdaq.com/symbol/fnjn",null,null,3.38,
"LCAHW","Landcadia Holdings Inc.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/lcahw",null,2016,1.48,
"DENN","Denny&#39;s Corporation","Consumer Services","Restaurants",896915465.8,"https://www.nasdaq.com/symbol/denn",null,null,14.15,
"FYC","First Trust Small Cap Growth AlphaDEX Fund",null,null,395032089.78,"https://www.nasdaq.com/symbol/fyc",null,null,44.89,
"GERN","Geron Corporation","Health Care","Major Pharmaceuticals",275433039,"https://www.nasdaq.com/symbol/gern",null,1996,1.5,
"JOUT","Johnson Outdoors Inc.","Consumer Non-Durables","Recreational Products/Toys",779967993.48,"https://www.nasdaq.com/symbol/jout",null,null,77.48,
"FLGT","Fulgent Genetics Inc.","Health Care","Medical Specialities",66673948.2499,"https://www.nasdaq.com/symbol/flgt",null,2016,3.7001,
"ONB","Old National Bancorp","Finance","Major Banks",2727100800,"https://www.nasdaq.com/symbol/onb",null,null,17.9,
"CPHC","Canterbury Park Holding Corporation","Consumer Services","Services-Misc. Amusement & Recreation",67444125,"https://www.nasdaq.com/symbol/cphc",null,null,15,
"RAIL","Freightcar America Inc.","Capital Goods","Railroads",184211239.44,"https://www.nasdaq.com/symbol/rail",null,2005,14.78,
"FSCT","ForeScout Technologies Inc.","Technology","Computer peripheral equipment",1092395323.67,"https://www.nasdaq.com/symbol/fsct",null,2017,26.11,
"PEZ","Invesco DWA Consumer Cyclicals Momentum ETF",null,null,63850000,"https://www.nasdaq.com/symbol/pez",null,null,51.08,
"NXEOW","Nexeo Solutions Inc.","Consumer Durables","Specialty Chemicals",0,"https://www.nasdaq.com/symbol/nxeow",null,null,0.5683,
"OMER","Omeros Corporation","Health Care","Major Pharmaceuticals",721598865.76,"https://www.nasdaq.com/symbol/omer",null,2009,14.86,
"DAX","Horizons DAX Germany ETF",null,null,16581500,"https://www.nasdaq.com/symbol/dax",null,null,25.51,
"MPACU","Matlin & Partners Acquisition Corporation","Energy","Oilfield Services/Equipment",0,"https://www.nasdaq.com/symbol/mpacu",null,2017,10,
"SKYS","Sky Solar Holdings Ltd.","Public Utilities","Electric Utilities: Central",7872260.877,"https://www.nasdaq.com/symbol/skys","14339273",2014,0.549,
"NTWK","NetSol Technologies Inc.","Technology","Computer Software: Prepackaged Software",103293491.68,"https://www.nasdaq.com/symbol/ntwk",null,null,8.98,
"AGFS","AgroFresh Solutions Inc.","Finance","Business Services",290300031.5,"https://www.nasdaq.com/symbol/agfs",null,2014,5.75,
"CBTX","CBTX Inc.","Finance","Major Banks",818606870,"https://www.nasdaq.com/symbol/cbtx",null,2017,32.93,
"HA","Hawaiian Holdings Inc.","Transportation","Air Freight/Delivery Services",1747401653.52,"https://www.nasdaq.com/symbol/ha",null,null,35.37,
"ICLN","iShares S&P Global Clean Energy Index Fund",null,null,153086500,"https://www.nasdaq.com/symbol/icln",null,null,8.015,
"NVMM","Novume Solutions Inc.","Consumer Durables","Telecommunications Equipment",10763814.3,"https://www.nasdaq.com/symbol/nvmm",null,null,0.74,
"GLDI","Credit Suisse AG","Finance","Investment Bankers/Brokers/Service",111719820.52,"https://www.nasdaq.com/symbol/gldi",null,null,8.26,
"HSKA","Heska Corporation","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",755102531.61,"https://www.nasdaq.com/symbol/hska",null,1997,100.71,
"SNDX","Syndax Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",111286636.945,"https://www.nasdaq.com/symbol/sndx",null,2016,4.765,
"FAD","First Trust Multi Cap Growth AlphaDEX Fund",null,null,182891083.0116,"https://www.nasdaq.com/symbol/fad",null,null,66.5058,
"PT","Pintec Technology Holdings Limited",null,null,44253000,"https://www.nasdaq.com/symbol/pt","3725000",2018,11.88,
"MRCY","Mercury Systems Inc","Capital Goods","Electrical Products",2192115509.6,"https://www.nasdaq.com/symbol/mrcy",null,1998,45.28,
"BRY","Berry Petroleum Corporation","Energy","Oil & Gas Production",1135461197.52,"https://www.nasdaq.com/symbol/bry",null,2018,13.96,
"FWP","Forward Pharma A/S","Health Care","Major Pharmaceuticals",16537370.4,"https://www.nasdaq.com/symbol/fwp","11484285",2014,1.44,
"MSBF","MSB Financial Corp.","Finance","Savings Institutions",104088555.2,"https://www.nasdaq.com/symbol/msbf",null,null,18.88,
"AXTI","AXT Inc","Technology","Semiconductors",252079695.12,"https://www.nasdaq.com/symbol/axti",null,1998,6.38,
"CCNE","CNB Financial Corporation","Finance","Major Banks",391459862.3,"https://www.nasdaq.com/symbol/ccne",null,null,25.61,
"GBNK","Guaranty Bancorp","Finance","Major Banks",762323370.57,"https://www.nasdaq.com/symbol/gbnk",null,null,26.01,
"RNLC","First Trust Large Cap US Equity Select ETF",null,null,18827411.8386,"https://www.nasdaq.com/symbol/rnlc",null,null,20.9193,
"CBSHP","Commerce Bancshares Inc.","Finance","Major Banks",2320335029.28,"https://www.nasdaq.com/symbol/cbshp",null,null,25.32,
"CSWCL","Capital Southwest Corporation","Consumer Non-Durables","Textiles",0,"https://www.nasdaq.com/symbol/cswcl",null,null,25.25,
"OPHC","OptimumBank Holdings Inc.","Finance","Major Banks",6397702.08,"https://www.nasdaq.com/symbol/ophc",null,null,4.24,
"MCEP","Mid-Con Energy Partners LP","Energy","Oil & Gas Production",35610265.08,"https://www.nasdaq.com/symbol/mcep",null,2011,1.17,
"SBRA","Sabra Health Care REIT Inc.","Consumer Services","Real Estate Investment Trusts",3927587487.7,"https://www.nasdaq.com/symbol/sbra",null,null,22.03,
"ARDS","Aridis Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",0,"https://www.nasdaq.com/symbol/ards",null,2018,12.48,
"FLDM","Fluidigm Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments",290593407.44,"https://www.nasdaq.com/symbol/fldm",null,2011,7.42,
"SUPN","Supernus Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",2475481574.94,"https://www.nasdaq.com/symbol/supn",null,2012,47.41,
"INFR","Legg Mason Global Infrastructure ETF",null,null,0,"https://www.nasdaq.com/symbol/infr",null,null,26.54,
"CHCI","Comstock Holding Companies Inc.","Capital Goods","Homebuilding",7665448.28,"https://www.nasdaq.com/symbol/chci",null,2004,1.96,
"BPTH","Bio-Path Holdings Inc.","Health Care","Major Pharmaceuticals",5457031.53,"https://www.nasdaq.com/symbol/bpth",null,null,0.41,
"CSPI","CSP Inc.","Technology","EDP Services",52425164.7,"https://www.nasdaq.com/symbol/cspi",null,1982,13.05,
"DFBHW","DFB Healthcare Acquisitions Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/dfbhw",null,2018,1.47,
"HLNE","Hamilton Lane Incorporated","Finance","Investment Managers",1873461108.2,"https://www.nasdaq.com/symbol/hlne",null,2017,37.4,
"CPAH","CounterPath Corporation","Technology","Computer Software: Prepackaged Software",12159390.5,"https://www.nasdaq.com/symbol/cpah",null,null,2.05,
"FCCO","First Community Corporation","Finance","Major Banks",167006963.88,"https://www.nasdaq.com/symbol/fcco",null,null,21.96,
"SSP","E.W. Scripps Company (The)","Consumer Services","Broadcasting",1354826041.44,"https://www.nasdaq.com/symbol/ssp",null,null,16.53,
"DFBG","Differential Brands Group Inc.","Consumer Non-Durables","Apparel",63076070.4,"https://www.nasdaq.com/symbol/dfbg",null,null,4.48,
"TYPE","Monotype Imaging Holdings Inc.","Technology","EDP Services",741448886.55,"https://www.nasdaq.com/symbol/type",null,2007,17.61,
"LCNB","LCNB Corporation","Finance","Major Banks",225568780.16,"https://www.nasdaq.com/symbol/lcnb",null,null,16.96,
"AEYE","AudioEye Inc.","Technology","Computer Software: Prepackaged Software",59651205.625,"https://www.nasdaq.com/symbol/aeye",null,null,7.975,
"JOBS","51job Inc.","Technology","Diversified Commercial Services",2072853768.19,"https://www.nasdaq.com/symbol/jobs","36436171",2004,56.89,
"MINDP","Mitcham Industries Inc.","Technology","Diversified Commercial Services",0,"https://www.nasdaq.com/symbol/mindp",null,null,22.85,
"CSOD","Cornerstone OnDemand Inc.","Technology","Computer Software: Prepackaged Software",2816069307.68,"https://www.nasdaq.com/symbol/csod",null,2011,47.92,
"CARA","Cara Therapeutics Inc.","Health Care","Major Pharmaceuticals",715479349.44,"https://www.nasdaq.com/symbol/cara",null,2014,18.21,
"EMKR","EMCORE Corporation","Technology","Semiconductors",134444906.94,"https://www.nasdaq.com/symbol/emkr",null,1997,4.89,
"WIFI","Boingo Wireless Inc.","Consumer Services","Telecommunications Equipment",1315653331.36,"https://www.nasdaq.com/symbol/wifi",null,2011,31.12,
"HTLF","Heartland Financial USA Inc.","Finance","Major Banks",1859819914.55,"https://www.nasdaq.com/symbol/htlf",null,null,53.95,
"MRTX","Mirati Therapeutics Inc.","Health Care","Major Pharmaceuticals",1196942172.66,"https://www.nasdaq.com/symbol/mrtx",null,null,36.99,
"REFR","Research Frontiers Incorporated","Miscellaneous","Multi-Sector Companies",36854884.425,"https://www.nasdaq.com/symbol/refr",null,null,1.335,
"OPRA","Opera Limited",null,null,65088000,"https://www.nasdaq.com/symbol/opra","9600000",2018,6.78,
"ASND","Ascendis Pharma A/S","Health Care","Major Pharmaceuticals",2466469948.32,"https://www.nasdaq.com/symbol/asnd","39488792",2015,62.46,
"FSTR","L.B. Foster Company","Basic Industries","Metal Fabrications",191086479,"https://www.nasdaq.com/symbol/fstr",null,null,18.09,
"EMITF","Elbit Imaging Ltd.","Consumer Services","Building operators",19484512.96,"https://www.nasdaq.com/symbol/emitf",null,null,2.12,
"FAMI","FARMMI INC.","Consumer Non-Durables","Packaged Foods",65992000,"https://www.nasdaq.com/symbol/fami",null,2018,5.65,
"DNBF","DNB Financial Corp","Finance","Major Banks",148743056,"https://www.nasdaq.com/symbol/dnbf",null,null,34.54,
"SLVO","Credit Suisse AG","Finance","Investment Bankers/Brokers/Service",5610000,"https://www.nasdaq.com/symbol/slvo",null,null,6.6,
"AGYS","Agilysys Inc.","Technology","EDP Services",381864487.53,"https://www.nasdaq.com/symbol/agys",null,null,16.23,
"CNFR","Conifer Holdings Inc.","Finance","Property-Casualty Insurers",48821479.44,"https://www.nasdaq.com/symbol/cnfr",null,2015,5.73,
"OXBR","Oxbridge Re Holdings Limited","Finance","Property-Casualty Insurers",5905594.61,"https://www.nasdaq.com/symbol/oxbr",null,2014,1.03,
